user_id,signup_date,cohort_month,country,device_type,traffic_source,email_verified,workspace_created,onboarding_completed,first_feature_used,feature_usage_count,total_sessions,login_frequency,avg_session_duration,subscription_type,plan_type,subscription_date,monthly_revenue,retention_days,last_login_date,churn_status,active_status
24664,2026-01-04,2026-01,India,Tablet,Email Campaign,True,True,True,Team Collaboration,52,272,Weekly,33.92,Free,Free,,0,207,2026-03-01,Churned,Inactive User
24665,2025-11-24,2025-11,India,Mobile,LinkedIn,True,True,True,Workflow Automation,54,428,Daily,31.77,Free,Free,,0,337,2026-02-11,Churned,Inactive User
24666,2026-03-24,2026-03,Australia,Desktop,Google Ads,True,True,True,Workflow Automation,48,209,Daily,36.78,Free,Free,,0,170,2026-05-07,Active,Active User
24667,2025-06-25,2025-06,Canada,Desktop,Google Ads,True,True,True,Workflow Automation,93,498,Daily,20.93,Free,Free,,0,118,2026-05-04,Active,Active User
24668,2026-01-13,2026-01,Australia,Tablet,Direct,True,False,False,,0,0,Rare,44.35,Free,Free,,0,43,2026-03-30,Churned,Inactive User
24669,2026-03-03,2026-03,Canada,Desktop,Google Ads,True,True,False,,0,0,Rare,12.55,Free,Free,,0,39,2026-05-10,Active,Active User
24670,2025-09-29,2025-09,Germany,Desktop,Email Campaign,True,True,True,Analytics Dashboard,77,339,Monthly,6.15,Free,Free,,0,47,2026-05-02,Active,Active User
24671,2025-05-22,2025-05,USA,Mobile,Google Ads,False,False,False,,0,0,Rare,44.48,Free,Free,,0,142,2026-04-22,Active,Active User
24672,2026-03-15,2026-03,USA,Tablet,Email Campaign,True,True,True,Calendar Integration,171,216,Monthly,11.19,Free,Free,,0,295,2026-04-26,Active,Active User
24673,2026-02-05,2026-02,Germany,Mobile,Email Campaign,True,True,True,File Sharing,103,329,Daily,9.84,Free,Free,,0,236,2026-05-12,Active,Active User
24674,2026-04-27,2026-04,India,Desktop,LinkedIn,True,True,True,Task Management,142,497,Monthly,43.29,Free,Free,,0,38,2026-05-14,Active,Active User
24675,2026-03-17,2026-03,UK,Desktop,LinkedIn,True,True,True,Task Management,37,261,Weekly,84.79,Premium,Basic,2026-05-11,20,37,2025-12-22,Churned,Inactive User
24676,2025-08-04,2025-08,Canada,Tablet,LinkedIn,True,False,False,,0,0,Rare,14.17,Free,Free,,0,133,2026-05-14,Active,Active User
24677,2025-11-20,2025-11,Germany,Tablet,Organic Search,True,True,True,Analytics Dashboard,67,209,Daily,36.49,Free,Free,,0,279,2026-05-10,Active,Active User
24678,2025-08-02,2025-08,USA,Desktop,Email Campaign,True,True,True,Workflow Automation,189,235,Daily,21.49,Free,Free,,0,190,2026-03-17,Churned,Inactive User
24679,2026-05-08,2026-05,Australia,Tablet,Google Ads,True,True,True,Team Collaboration,18,273,Daily,12.0,Free,Free,,0,119,2026-05-11,Active,Active User
24680,2026-05-13,2026-05,UK,Tablet,Organic Search,True,True,False,,0,0,Rare,30.22,Free,Free,,0,131,2025-12-13,Churned,Inactive User
24681,2025-11-05,2025-11,USA,Desktop,Organic Search,True,True,False,,0,0,Rare,77.8,Premium,Pro,2025-11-30,50,314,2026-03-05,Churned,Inactive User
24682,2025-08-21,2025-08,UK,Desktop,Referral,True,True,True,Calendar Integration,23,213,Monthly,6.4,Free,Free,,0,32,2026-03-29,Churned,Inactive User
24683,2026-05-02,2026-05,Germany,Tablet,LinkedIn,True,False,False,,0,0,Rare,42.3,Free,Free,,0,325,2026-01-07,Churned,Inactive User
24684,2026-01-22,2026-01,Australia,Desktop,Organic Search,False,False,False,,0,0,Rare,24.57,Free,Free,,0,328,2026-03-26,Churned,Inactive User
24685,2025-11-10,2025-11,UK,Desktop,Organic Search,True,True,True,Team Collaboration,45,150,Weekly,35.45,Free,Free,,0,268,2026-01-07,Churned,Inactive User
24686,2026-02-02,2026-02,USA,Desktop,Email Campaign,True,True,True,Analytics Dashboard,152,330,Daily,22.29,Free,Free,,0,12,2026-05-02,Active,Active User
24687,2026-03-02,2026-03,UK,Desktop,Email Campaign,True,True,False,,0,0,Rare,18.23,Free,Free,,0,345,2025-12-26,Churned,Inactive User
24688,2025-10-09,2025-10,Australia,Tablet,Email Campaign,True,True,False,,0,0,Rare,10.44,Free,Free,,0,96,2026-05-01,Active,Active User
24689,2025-10-07,2025-10,Canada,Mobile,Email Campaign,True,False,False,,0,0,Rare,35.11,Free,Free,,0,302,2026-05-10,Active,Active User
24690,2025-12-09,2025-12,Germany,Tablet,Referral,True,False,False,,0,0,Rare,43.85,Free,Free,,0,33,2025-11-29,Churned,Inactive User
24691,2026-04-20,2026-04,Australia,Tablet,Organic Search,True,False,False,,0,0,Rare,43.16,Free,Free,,0,321,2026-01-27,Churned,Inactive User
24692,2025-12-13,2025-12,Canada,Desktop,Organic Search,True,True,True,Team Collaboration,68,207,Monthly,28.09,Free,Free,,0,281,2026-04-28,Active,Active User
24693,2026-04-04,2026-04,UK,Tablet,Organic Search,True,True,True,File Sharing,80,243,Weekly,14.18,Free,Free,,0,297,2025-11-23,Churned,Inactive User
24694,2025-11-26,2025-11,Australia,Desktop,Referral,True,True,True,Calendar Integration,161,308,Monthly,27.59,Premium,Pro,2025-12-26,50,272,2026-05-17,Active,Active User
24695,2025-10-24,2025-10,Canada,Desktop,Organic Search,True,True,False,,0,0,Rare,55.71,Premium,Enterprise,2025-10-26,10,160,2026-01-28,Churned,Inactive User
24696,2025-09-25,2025-09,Australia,Tablet,Google Ads,True,False,False,,0,0,Rare,38.4,Free,Free,,0,325,2026-01-12,Churned,Inactive User
24697,2026-04-20,2026-04,India,Desktop,LinkedIn,True,True,True,Calendar Integration,175,129,Daily,19.59,Free,Free,,0,11,2026-03-08,Churned,Inactive User
24698,2025-09-17,2025-09,Canada,Desktop,LinkedIn,False,False,False,,0,0,Rare,35.19,Free,Free,,0,226,2026-04-28,Active,Active User
24699,2025-12-03,2025-12,Australia,Tablet,Organic Search,True,True,True,File Sharing,45,410,Daily,78.69,Premium,Enterprise,2026-01-06,10,305,2026-05-19,Active,Active User
24700,2026-01-26,2026-01,Germany,Desktop,Referral,True,True,False,,0,0,Rare,80.39,Premium,Enterprise,2026-02-07,30,259,2026-05-02,Active,Active User
24701,2025-12-26,2025-12,Australia,Desktop,Google Ads,True,True,False,,0,0,Rare,24.24,Free,Free,,0,17,2026-05-10,Active,Active User
24702,2026-01-13,2026-01,India,Tablet,Direct,True,True,True,Workflow Automation,26,119,Daily,25.93,Free,Free,,0,270,2026-04-27,Active,Active User
24703,2025-08-17,2025-08,USA,Mobile,Email Campaign,True,True,False,,0,0,Rare,16.74,Free,Free,,0,193,2026-04-05,Churned,Inactive User
24704,2025-06-15,2025-06,UK,Tablet,Email Campaign,True,False,False,,0,0,Rare,29.8,Free,Free,,0,360,2025-12-12,Churned,Inactive User
24705,2026-01-24,2026-01,Canada,Desktop,Email Campaign,True,True,False,,0,0,Rare,13.45,Free,Free,,0,54,2026-05-19,Active,Active User
24706,2025-10-02,2025-10,USA,Mobile,Referral,True,False,False,,0,0,Rare,20.91,Free,Free,,0,145,2026-02-16,Churned,Inactive User
24707,2026-04-26,2026-04,USA,Tablet,Organic Search,True,True,False,,0,0,Rare,20.5,Free,Free,,0,209,2026-04-25,Active,Active User
24708,2026-04-15,2026-04,Canada,Mobile,LinkedIn,True,True,True,Team Collaboration,96,357,Monthly,9.5,Free,Free,,0,186,2026-05-11,Active,Active User
24709,2026-03-14,2026-03,Germany,Tablet,Organic Search,True,True,False,,0,0,Rare,22.85,Free,Free,,0,107,2026-04-26,Active,Active User
24710,2026-02-18,2026-02,India,Desktop,Direct,True,True,False,,0,0,Rare,5.42,Free,Free,,0,232,2026-05-10,Active,Active User
24711,2026-03-13,2026-03,UK,Mobile,Referral,True,True,True,Calendar Integration,180,259,Monthly,31.95,Free,Free,,0,204,2026-04-26,Active,Active User
24712,2026-04-01,2026-04,USA,Tablet,Direct,True,False,False,,0,0,Rare,38.28,Free,Free,,0,298,2026-05-10,Active,Active User
24713,2026-02-13,2026-02,USA,Desktop,Referral,True,True,True,Calendar Integration,90,360,Monthly,27.96,Free,Free,,0,357,2025-12-13,Churned,Inactive User
24714,2026-02-08,2026-02,Germany,Desktop,Referral,True,False,False,,0,0,Rare,21.12,Free,Free,,0,296,2026-04-28,Active,Active User
24715,2025-06-07,2025-06,UK,Mobile,LinkedIn,True,False,False,,0,0,Rare,43.08,Premium,Basic,2025-08-04,10,241,2026-02-28,Churned,Inactive User
24716,2025-12-24,2025-12,India,Mobile,Direct,True,True,True,Workflow Automation,110,254,Daily,39.77,Free,Free,,0,122,2025-12-17,Churned,Inactive User
24717,2025-10-01,2025-10,India,Tablet,Referral,True,True,True,Team Collaboration,114,259,Monthly,6.1,Free,Free,,0,128,2025-12-19,Churned,Inactive User
24718,2025-06-28,2025-06,Australia,Mobile,Email Campaign,True,True,True,Calendar Integration,27,375,Daily,10.19,Free,Free,,0,75,2026-01-03,Churned,Inactive User
24719,2025-06-25,2025-06,USA,Tablet,Direct,True,True,True,Calendar Integration,110,420,Weekly,42.37,Free,Free,,0,276,2025-12-19,Churned,Inactive User
24720,2025-06-28,2025-06,UK,Tablet,Organic Search,True,True,True,Task Management,166,18,Weekly,9.18,Free,Free,,0,223,2026-04-22,Active,Active User
24721,2025-12-26,2025-12,India,Desktop,Google Ads,True,False,False,,0,0,Rare,39.36,Free,Free,,0,36,2026-05-05,Active,Active User
24722,2026-02-07,2026-02,USA,Mobile,Referral,False,False,False,,0,0,Rare,22.17,Free,Free,,0,347,2026-05-04,Active,Active User
24723,2025-08-04,2025-08,Germany,Desktop,LinkedIn,True,True,True,Calendar Integration,76,473,Daily,24.97,Free,Free,,0,55,2026-05-15,Active,Active User
24724,2025-09-25,2025-09,India,Desktop,Email Campaign,True,False,False,,0,0,Rare,15.94,Free,Free,,0,264,2026-04-27,Active,Active User
24725,2025-09-11,2025-09,Canada,Mobile,Referral,True,False,False,,0,0,Rare,75.28,Premium,Pro,2025-10-27,20,58,2026-05-06,Active,Active User
24726,2026-01-13,2026-01,USA,Tablet,Direct,True,True,True,Task Management,60,419,Daily,76.77,Premium,Enterprise,2026-02-20,20,223,2025-12-07,Churned,Inactive User
24727,2026-04-13,2026-04,Germany,Mobile,Organic Search,True,False,False,,0,0,Rare,19.36,Free,Free,,0,245,2026-01-07,Churned,Inactive User
24728,2025-05-25,2025-05,India,Tablet,Google Ads,True,True,False,,0,0,Rare,12.4,Free,Free,,0,202,2026-05-05,Active,Active User
24729,2025-07-20,2025-07,Germany,Tablet,Referral,True,False,False,,0,0,Rare,32.67,Free,Free,,0,226,2026-04-14,Churned,Inactive User
24730,2025-12-19,2025-12,Germany,Mobile,Referral,True,False,False,,0,0,Rare,86.78,Premium,Enterprise,2026-01-03,10,169,2026-05-15,Active,Active User
24731,2025-06-25,2025-06,USA,Desktop,Email Campaign,True,True,True,File Sharing,32,265,Weekly,44.3,Free,Free,,0,168,2026-05-07,Active,Active User
24732,2025-12-02,2025-12,Canada,Desktop,Referral,False,False,False,,0,0,Rare,32.43,Free,Free,,0,296,2026-04-20,Churned,Inactive User
24733,2025-05-29,2025-05,Australia,Desktop,Google Ads,True,True,True,Workflow Automation,50,101,Weekly,24.22,Free,Free,,0,100,2026-04-26,Active,Active User
24734,2025-06-28,2025-06,Germany,Mobile,Direct,True,False,False,,0,0,Rare,37.91,Premium,Enterprise,2025-08-02,20,162,2026-05-17,Active,Active User
24735,2026-01-02,2026-01,Australia,Tablet,Direct,True,True,True,Analytics Dashboard,143,14,Monthly,41.38,Free,Free,,0,154,2026-04-29,Active,Active User
24736,2025-08-28,2025-08,India,Tablet,Google Ads,True,False,False,,0,0,Rare,41.75,Free,Free,,0,319,2025-12-06,Churned,Inactive User
24737,2026-04-26,2026-04,Canada,Mobile,Organic Search,False,False,False,,0,0,Rare,34.92,Free,Free,,0,341,2026-05-10,Active,Active User
24738,2025-08-30,2025-08,Australia,Tablet,LinkedIn,False,False,False,,0,0,Rare,7.71,Free,Free,,0,178,2026-03-25,Churned,Inactive User
24739,2026-03-03,2026-03,India,Mobile,LinkedIn,True,True,True,Calendar Integration,58,475,Monthly,42.91,Free,Free,,0,100,2026-03-03,Churned,Inactive User
24740,2025-11-15,2025-11,India,Desktop,LinkedIn,True,False,False,,0,0,Rare,12.92,Free,Free,,0,139,2026-04-27,Active,Active User
24741,2025-06-13,2025-06,UK,Desktop,Email Campaign,True,True,True,Task Management,86,43,Weekly,35.09,Free,Free,,0,76,2026-05-14,Active,Active User
24742,2025-07-20,2025-07,India,Mobile,Email Campaign,False,False,False,,0,0,Rare,42.06,Free,Free,,0,165,2025-12-18,Churned,Inactive User
24743,2025-06-23,2025-06,Canada,Mobile,Google Ads,True,False,False,,0,0,Rare,43.85,Free,Free,,0,167,2026-05-11,Active,Active User
24744,2026-01-16,2026-01,Germany,Desktop,Email Campaign,False,False,False,,0,0,Rare,11.22,Free,Free,,0,137,2026-05-10,Active,Active User
24745,2026-05-10,2026-05,USA,Tablet,Email Campaign,True,False,False,,0,0,Rare,5.28,Free,Free,,0,167,2026-04-20,Churned,Inactive User
24746,2025-07-07,2025-07,Australia,Tablet,Google Ads,True,False,False,,0,0,Rare,34.33,Free,Free,,0,273,2026-04-22,Active,Active User
24747,2025-09-01,2025-09,Canada,Mobile,Organic Search,True,False,False,,0,0,Rare,5.61,Free,Free,,0,12,2026-01-13,Churned,Inactive User
24748,2026-05-19,2026-05,Canada,Tablet,Referral,True,False,False,,0,0,Rare,23.08,Free,Free,,0,2,2026-05-13,Active,Active User
24749,2026-04-17,2026-04,USA,Tablet,Google Ads,True,False,False,,0,0,Rare,20.65,Free,Free,,0,161,2026-04-25,Active,Active User
24750,2025-10-05,2025-10,Germany,Tablet,Google Ads,True,False,False,,0,0,Rare,40.16,Free,Free,,0,232,2025-12-07,Churned,Inactive User
24751,2025-07-07,2025-07,USA,Tablet,LinkedIn,True,False,False,,0,0,Rare,33.25,Free,Free,,0,52,2026-05-01,Active,Active User
24752,2026-02-27,2026-02,India,Mobile,LinkedIn,True,True,True,Calendar Integration,94,244,Monthly,30.31,Free,Free,,0,17,2026-03-09,Churned,Inactive User
24753,2025-06-27,2025-06,USA,Desktop,LinkedIn,True,True,True,File Sharing,52,420,Daily,15.41,Free,Free,,0,162,2026-05-04,Active,Active User
24754,2026-03-22,2026-03,Canada,Tablet,Direct,False,False,False,,0,0,Rare,13.16,Free,Free,,0,327,2026-04-28,Active,Active User
24755,2026-03-27,2026-03,Australia,Tablet,Google Ads,True,True,False,,0,0,Rare,7.28,Free,Free,,0,117,2026-05-04,Active,Active User
24756,2026-01-13,2026-01,India,Desktop,Referral,True,True,True,Calendar Integration,134,86,Monthly,23.14,Free,Free,,0,249,2026-04-28,Active,Active User
24757,2026-03-14,2026-03,Australia,Desktop,LinkedIn,True,True,True,Calendar Integration,148,128,Weekly,6.92,Free,Free,,0,105,2026-05-08,Active,Active User
24758,2025-10-06,2025-10,India,Mobile,Direct,True,True,True,Workflow Automation,62,195,Weekly,9.76,Free,Free,,0,18,2026-05-05,Active,Active User
24759,2025-07-12,2025-07,Germany,Mobile,Google Ads,True,False,False,,0,0,Rare,42.09,Free,Free,,0,334,2026-05-05,Active,Active User
24760,2026-01-07,2026-01,Australia,Mobile,Organic Search,False,False,False,,0,0,Rare,40.27,Free,Free,,0,134,2025-11-26,Churned,Inactive User
24761,2025-09-30,2025-09,India,Mobile,Referral,True,False,False,,0,0,Rare,46.37,Premium,Basic,2025-10-06,30,320,2026-05-09,Active,Active User
24762,2025-09-15,2025-09,USA,Mobile,Referral,False,False,False,,0,0,Rare,57.0,Premium,Enterprise,2025-09-27,30,84,2026-05-15,Active,Active User
24763,2026-04-08,2026-04,Australia,Mobile,Google Ads,True,False,False,,0,0,Rare,17.03,Free,Free,,0,316,2026-04-28,Active,Active User
24764,2026-02-23,2026-02,USA,Mobile,Google Ads,True,False,False,,0,0,Rare,41.12,Free,Free,,0,50,2026-01-06,Churned,Inactive User
24765,2026-04-25,2026-04,Germany,Desktop,Referral,True,True,True,Team Collaboration,54,94,Monthly,23.74,Free,Free,,0,111,2026-05-08,Active,Active User
24766,2026-03-15,2026-03,USA,Desktop,Organic Search,True,True,True,Calendar Integration,129,123,Daily,29.51,Free,Free,,0,208,2026-01-28,Churned,Inactive User
24767,2025-11-07,2025-11,Australia,Desktop,Google Ads,True,True,False,,0,0,Rare,19.72,Free,Free,,0,17,2026-03-13,Churned,Inactive User
24768,2025-08-07,2025-08,USA,Tablet,Referral,True,True,True,Workflow Automation,66,22,Weekly,41.09,Free,Free,,0,152,2026-05-20,Active,Active User
24769,2025-06-08,2025-06,Germany,Mobile,Email Campaign,False,False,False,,0,0,Rare,38.02,Free,Free,,0,70,2026-05-13,Active,Active User
24770,2026-01-27,2026-01,Germany,Mobile,Google Ads,True,False,False,,0,0,Rare,16.15,Free,Free,,0,281,2026-01-18,Churned,Inactive User
24771,2025-09-15,2025-09,UK,Tablet,Referral,True,True,True,Calendar Integration,150,472,Daily,10.69,Free,Free,,0,201,2025-12-06,Churned,Inactive User
24772,2025-09-05,2025-09,Canada,Tablet,Organic Search,True,True,True,Task Management,186,34,Weekly,43.25,Free,Free,,0,130,2026-03-06,Churned,Inactive User
24773,2026-03-30,2026-03,Australia,Desktop,Direct,False,False,False,,0,0,Rare,11.37,Free,Free,,0,24,2026-04-27,Active,Active User
24774,2026-04-13,2026-04,Canada,Mobile,Google Ads,True,False,False,,0,0,Rare,29.31,Free,Free,,0,323,2026-02-06,Churned,Inactive User
24775,2025-10-30,2025-10,Australia,Desktop,Email Campaign,True,True,True,Team Collaboration,42,116,Weekly,87.72,Premium,Pro,2025-11-14,30,317,2026-05-20,Active,Active User
24776,2026-04-20,2026-04,Australia,Mobile,Google Ads,True,True,True,Workflow Automation,24,426,Daily,36.24,Free,Free,,0,116,2026-04-26,Active,Active User
24777,2026-04-24,2026-04,India,Mobile,LinkedIn,True,True,True,File Sharing,182,144,Monthly,15.25,Free,Free,,0,316,2026-04-25,Active,Active User
24778,2025-06-14,2025-06,India,Mobile,Google Ads,False,False,False,,0,0,Rare,34.22,Free,Free,,0,160,2026-01-02,Churned,Inactive User
24779,2025-06-06,2025-06,India,Tablet,Referral,True,True,True,Analytics Dashboard,43,129,Weekly,43.7,Free,Free,,0,227,2026-05-21,Active,Active User
24780,2025-08-24,2025-08,Australia,Tablet,Referral,True,False,False,,0,0,Rare,14.59,Free,Free,,0,319,2026-05-16,Active,Active User
24781,2026-04-30,2026-04,UK,Tablet,LinkedIn,False,False,False,,0,0,Rare,34.72,Free,Free,,0,141,2026-04-20,Churned,Inactive User
24782,2026-03-21,2026-03,India,Tablet,LinkedIn,True,True,True,Team Collaboration,183,325,Weekly,83.25,Premium,Basic,2026-05-01,10,329,2026-03-19,Churned,Inactive User
24783,2025-10-22,2025-10,UK,Tablet,Referral,True,True,True,Task Management,172,194,Weekly,10.9,Free,Free,,0,314,2026-05-12,Active,Active User
24784,2026-02-06,2026-02,Germany,Mobile,Direct,True,True,False,,0,0,Rare,21.12,Free,Free,,0,9,2026-03-07,Churned,Inactive User
24785,2026-01-17,2026-01,Germany,Tablet,Google Ads,True,True,True,Workflow Automation,197,461,Monthly,13.95,Free,Free,,0,278,2026-05-03,Active,Active User
24786,2025-09-16,2025-09,USA,Mobile,Referral,True,True,True,Calendar Integration,147,243,Weekly,38.03,Premium,Basic,2025-10-03,30,134,2026-05-21,Active,Active User
24787,2026-01-08,2026-01,Australia,Mobile,Referral,True,True,True,Workflow Automation,148,52,Daily,25.87,Free,Free,,0,14,2026-05-05,Active,Active User
24788,2026-04-15,2026-04,USA,Mobile,Referral,True,True,True,Team Collaboration,13,93,Daily,12.04,Free,Free,,0,156,2026-03-23,Churned,Inactive User
24789,2025-05-27,2025-05,India,Desktop,LinkedIn,True,True,True,File Sharing,89,198,Monthly,21.14,Free,Free,,0,196,2025-11-28,Churned,Inactive User
24790,2026-04-26,2026-04,Canada,Desktop,Referral,True,False,False,,0,0,Rare,39.7,Free,Free,,0,186,2026-05-01,Active,Active User
24791,2025-05-22,2025-05,UK,Mobile,Referral,True,False,False,,0,0,Rare,41.23,Free,Free,,0,81,2026-05-11,Active,Active User
24792,2025-07-31,2025-07,Australia,Tablet,Email Campaign,True,False,False,,0,0,Rare,19.92,Free,Free,,0,344,2025-12-08,Churned,Inactive User
24793,2026-03-27,2026-03,India,Tablet,LinkedIn,True,True,True,Task Management,91,424,Monthly,25.16,Free,Free,,0,163,2026-04-28,Active,Active User
24794,2026-05-03,2026-05,Germany,Desktop,Referral,False,False,False,,0,0,Rare,82.67,Premium,Enterprise,2026-06-15,20,77,2026-05-11,Active,Active User
24795,2026-02-05,2026-02,Canada,Mobile,Direct,True,True,False,,0,0,Rare,13.86,Free,Free,,0,41,2025-12-05,Churned,Inactive User
24796,2026-03-20,2026-03,USA,Mobile,Google Ads,True,False,False,,0,0,Rare,18.67,Free,Free,,0,328,2026-04-26,Active,Active User
24797,2025-11-05,2025-11,Australia,Tablet,Email Campaign,True,True,True,File Sharing,72,275,Daily,37.96,Free,Free,,0,296,2026-05-01,Active,Active User
24798,2025-07-14,2025-07,India,Desktop,Referral,True,False,False,,0,0,Rare,31.22,Free,Free,,0,344,2026-05-07,Active,Active User
24799,2025-08-01,2025-08,India,Tablet,Direct,True,False,False,,0,0,Rare,20.12,Free,Free,,0,155,2026-05-12,Active,Active User
24800,2026-05-12,2026-05,USA,Desktop,Referral,True,False,False,,0,0,Rare,26.15,Premium,Enterprise,2026-05-17,50,181,2026-04-24,Active,Active User
24801,2025-08-27,2025-08,India,Mobile,Referral,True,True,True,Task Management,183,150,Weekly,15.33,Free,Free,,0,125,2026-05-10,Active,Active User
24802,2026-03-22,2026-03,Australia,Tablet,Direct,True,True,True,Workflow Automation,47,92,Weekly,6.51,Free,Free,,0,319,2026-05-02,Active,Active User
24803,2025-11-06,2025-11,India,Desktop,Referral,False,False,False,,0,0,Rare,8.85,Free,Free,,0,118,2025-12-28,Churned,Inactive User
24804,2025-10-20,2025-10,Australia,Tablet,Direct,True,True,True,File Sharing,167,179,Daily,26.47,Free,Free,,0,287,2026-04-29,Active,Active User
24805,2025-09-07,2025-09,UK,Desktop,Referral,True,False,False,,0,0,Rare,34.02,Free,Free,,0,103,2025-11-24,Churned,Inactive User
24806,2025-07-22,2025-07,UK,Desktop,LinkedIn,True,False,False,,0,0,Rare,34.48,Free,Free,,0,285,2026-05-11,Active,Active User
24807,2025-12-08,2025-12,Germany,Tablet,Direct,False,False,False,,0,0,Rare,7.97,Free,Free,,0,230,2026-04-26,Active,Active User
24808,2025-12-25,2025-12,India,Mobile,Email Campaign,False,False,False,,0,0,Rare,65.07,Premium,Enterprise,2026-02-07,20,274,2026-05-13,Active,Active User
24809,2025-06-07,2025-06,Germany,Tablet,Google Ads,True,False,False,,0,0,Rare,10.67,Free,Free,,0,92,2026-05-11,Active,Active User
24810,2025-12-18,2025-12,Canada,Desktop,Direct,True,True,True,Analytics Dashboard,19,71,Daily,31.95,Free,Free,,0,297,2026-04-23,Active,Active User
24811,2025-11-02,2025-11,India,Mobile,Referral,True,False,False,,0,0,Rare,18.47,Free,Free,,0,122,2026-05-02,Active,Active User
24812,2025-06-15,2025-06,UK,Mobile,Organic Search,True,True,False,,0,0,Rare,30.64,Free,Free,,0,141,2026-05-08,Active,Active User
24813,2025-08-01,2025-08,UK,Desktop,LinkedIn,True,True,True,File Sharing,192,99,Daily,10.35,Free,Free,,0,279,2026-01-06,Churned,Inactive User
24814,2025-07-03,2025-07,Germany,Mobile,LinkedIn,True,True,True,Workflow Automation,148,345,Monthly,37.39,Free,Free,,0,159,2026-03-04,Churned,Inactive User
24815,2026-02-16,2026-02,Australia,Tablet,Organic Search,True,True,False,,0,0,Rare,10.45,Free,Free,,0,100,2026-04-22,Active,Active User
24816,2025-06-01,2025-06,Germany,Tablet,LinkedIn,True,True,True,Team Collaboration,51,38,Daily,34.94,Free,Free,,0,159,2026-05-02,Active,Active User
24817,2026-03-14,2026-03,UK,Tablet,Google Ads,False,False,False,,0,0,Rare,18.13,Free,Free,,0,92,2026-04-30,Active,Active User
24818,2026-04-22,2026-04,UK,Desktop,LinkedIn,True,True,False,,0,0,Rare,18.34,Free,Free,,0,109,2026-01-02,Churned,Inactive User
24819,2025-12-16,2025-12,Germany,Tablet,Referral,False,False,False,,0,0,Rare,9.81,Free,Free,,0,318,2026-05-13,Active,Active User
24820,2025-11-22,2025-11,India,Tablet,Email Campaign,False,False,False,,0,0,Rare,32.63,Free,Free,,0,260,2026-03-16,Churned,Inactive User
24821,2025-08-11,2025-08,USA,Mobile,Organic Search,True,True,False,,0,0,Rare,9.8,Free,Free,,0,177,2026-03-09,Churned,Inactive User
24822,2025-07-05,2025-07,UK,Desktop,Organic Search,True,True,True,Calendar Integration,140,397,Daily,9.02,Free,Free,,0,355,2026-05-13,Active,Active User
24823,2025-10-21,2025-10,Germany,Tablet,Organic Search,True,False,False,,0,0,Rare,40.13,Free,Free,,0,329,2026-05-05,Active,Active User
24824,2025-09-02,2025-09,India,Desktop,Direct,True,True,False,,0,0,Rare,31.1,Free,Free,,0,201,2026-05-14,Active,Active User
24825,2026-05-09,2026-05,Canada,Mobile,LinkedIn,True,True,False,,0,0,Rare,23.26,Free,Free,,0,218,2026-04-29,Active,Active User
24826,2025-12-26,2025-12,Canada,Desktop,Direct,False,False,False,,0,0,Rare,11.87,Free,Free,,0,292,2026-05-16,Active,Active User
24827,2026-04-22,2026-04,Canada,Mobile,Google Ads,True,True,True,Calendar Integration,102,202,Daily,14.15,Free,Free,,0,119,2026-05-13,Active,Active User
24828,2025-08-29,2025-08,Germany,Mobile,Organic Search,True,True,True,Task Management,53,426,Weekly,20.64,Free,Free,,0,40,2026-05-09,Active,Active User
24829,2026-02-18,2026-02,India,Mobile,LinkedIn,True,False,False,,0,0,Rare,18.07,Free,Free,,0,114,2026-04-25,Active,Active User
24830,2025-06-13,2025-06,Canada,Mobile,Organic Search,True,False,False,,0,0,Rare,25.92,Free,Free,,0,91,2026-02-27,Churned,Inactive User
24831,2025-09-07,2025-09,Canada,Desktop,Organic Search,True,False,False,,0,0,Rare,8.67,Free,Free,,0,36,2026-04-29,Active,Active User
24832,2025-12-27,2025-12,USA,Desktop,Direct,True,True,False,,0,0,Rare,38.19,Free,Free,,0,44,2026-04-25,Active,Active User
24833,2026-05-03,2026-05,Canada,Mobile,Organic Search,True,True,True,Workflow Automation,7,44,Monthly,9.17,Free,Free,,0,211,2026-05-01,Active,Active User
24834,2026-03-28,2026-03,Canada,Desktop,Organic Search,True,False,False,,0,0,Rare,26.57,Free,Free,,0,5,2026-05-03,Active,Active User
24835,2025-09-10,2025-09,Germany,Tablet,Google Ads,True,True,False,,0,0,Rare,28.71,Free,Free,,0,304,2026-05-19,Active,Active User
24836,2025-09-17,2025-09,Germany,Desktop,Email Campaign,True,True,True,Calendar Integration,15,87,Daily,19.32,Free,Free,,0,110,2026-02-15,Churned,Inactive User
24837,2025-06-28,2025-06,UK,Mobile,Organic Search,True,True,False,,0,0,Rare,7.73,Free,Free,,0,286,2026-05-15,Active,Active User
24838,2025-11-14,2025-11,Germany,Tablet,Direct,True,True,True,Analytics Dashboard,75,56,Monthly,12.98,Free,Free,,0,285,2026-05-18,Active,Active User
24839,2025-08-07,2025-08,India,Desktop,LinkedIn,True,False,False,,0,0,Rare,20.14,Free,Free,,0,74,2026-04-25,Active,Active User
24840,2025-08-03,2025-08,UK,Mobile,Organic Search,True,True,True,Workflow Automation,58,28,Monthly,15.26,Free,Free,,0,274,2025-12-06,Churned,Inactive User
24841,2025-12-01,2025-12,Canada,Mobile,Email Campaign,True,False,False,,0,0,Rare,20.26,Free,Free,,0,208,2026-05-10,Active,Active User
